book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
6018,92250,92250,576784,8,1559360615,9781559360620.0,Tony Kushner,1992.0,Angels in America: A Gay Fantasia on National Themes: Millennium Approaches (Part One),"Angels in America, Part One: Millennium Approaches",en-US,4.27,16814,16949,275,331,612,2188,4892,8926,https://images.gr-assets.com/books/1354209439m/92250.jpg,https://images.gr-assets.com/books/1354209439s/92250.jpg,0
6022,138134,138134,1701632,40,679601082,9780679601080.0,John Keats,1820.0,John Keats : The Complete Poems,The Complete Poems,eng,4.24,17101,17881,191,225,581,2700,5621,8754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6026,17860217,17860217,25003611,15,,,"J. Lynn, Jennifer L. Armentrout",2013.0,Trust in Me,"Trust in Me (Wait for You, #1.5)",eng,4.27,27675,28866,1990,154,654,4096,10326,13636,https://images.gr-assets.com/books/1493755741m/17860217.jpg,https://images.gr-assets.com/books/1493755741s/17860217.jpg,0
6030,785454,785454,105288,31,802132219,9780802132220.0,Khushwant Singh,1956.0,Train to Pakistan,Train to Pakistan,en-US,3.85,12439,14099,847,140,608,3749,6376,3226,https://images.gr-assets.com/books/1342220976m/785454.jpg,https://images.gr-assets.com/books/1342220976s/785454.jpg,0
6044,17302495,17302495,22603415,23,1476740488,9781476740480.0,K.A. Tucker,2013.0,One Tiny Lie,"One Tiny Lie (Ten Tiny Breaths, #2)",eng,4.3,27048,28593,2147,254,686,3564,9910,14179,https://images.gr-assets.com/books/1380903726m/17302495.jpg,https://images.gr-assets.com/books/1380903726s/17302495.jpg,0
6045,113441,113441,990677,77,451523482,9780451523490.0,"Nathanael West, Alfred Kazin",1939.0,The Day of the Locust,The Day of the Locust,eng,3.78,15798,16701,584,418,1363,4298,6001,4621,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6052,6571723,6571723,6764805,4,045123054X,9780451230550.0,Rachel Caine,2009.0,"The Morganville Vampires, Volume 1","The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",eng,4.36,17329,17403,360,214,573,2244,4152,10220,https://images.gr-assets.com/books/1478780633m/6571723.jpg,https://images.gr-assets.com/books/1478780633s/6571723.jpg,0
6104,16204,16204,3274683,473,1592243002,9781592243010.0,Henry James,1878.0,Daisy Miller,Daisy Miller,,3.36,17118,20939,1279,727,2824,8287,6486,2615,https://images.gr-assets.com/books/1327911289m/16204.jpg,https://images.gr-assets.com/books/1327911289s/16204.jpg,0
6109,23217,23217,3239501,34,60525126,9780060525120.0,Meg Cabot,2006.0,Size 14 Is Not Fat Either,"Size 14 Is Not Fat Either (Heather Wells, #2)",eng,3.83,24045,25006,1042,274,1359,7200,9654,6519,https://images.gr-assets.com/books/1479654269m/23217.jpg,https://images.gr-assets.com/books/1479654269s/23217.jpg,0
6128,3103,3103,2394184,75,393310329,9780393310320.0,E.M. Forster,1971.0,Maurice,Maurice,eng,4.02,16301,18288,940,220,779,3829,7075,6385,https://images.gr-assets.com/books/1361934128m/3103.jpg,https://images.gr-assets.com/books/1361934128s/3103.jpg,0
6173,16619,16619,90454,256,140447601,9780140447610.0,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",1835.0,De la démocratie en Amérique,Democracy in America ,eng,3.99,15917,17726,590,242,919,3887,6411,6267,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6178,13281637,13281637,18486007,8,1466266732,9781466266740.0,Amy A. Bartol,2011.0,,"Intuition (The Premonition, #2)",en-US,4.29,18472,20664,794,247,599,2798,6308,10712,https://images.gr-assets.com/books/1327897016m/13281637.jpg,https://images.gr-assets.com/books/1327897016s/13281637.jpg,0
6200,300226,300226,2967387,66,446321214,9780446321210.0,Sidney Sheldon,1970.0,The Naked Face,The Naked Face,eng,3.51,13862,14829,432,341,1706,5510,4656,2616,https://images.gr-assets.com/books/1398003487m/300226.jpg,https://images.gr-assets.com/books/1398003487s/300226.jpg,0
6225,584637,584637,1086777,251,087220605X,9780872206050.0,"John Stuart Mill, George Sher",1861.0,Utilitarianism,Utilitarianism,eng,3.65,14699,15684,229,422,1440,4963,5307,3552,https://images.gr-assets.com/books/1405624617m/584637.jpg,https://images.gr-assets.com/books/1405624617s/584637.jpg,0
6242,91440,91440,1524121,53,60786469,9780060786460.0,Louise Erdrich,1984.0,Love Medicine,Love Medicine,en-US,3.98,15351,17029,1148,248,812,3544,6842,5583,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6268,17729712,24954150,24802085,10,,,Kimberly Lauren,2013.0,,"Beautiful Broken Rules (Broken, #1)",eng,4.15,20457,27870,1729,464,1088,4232,9999,12087,https://images.gr-assets.com/books/1365043610m/17729712.jpg,https://images.gr-assets.com/books/1365043610s/17729712.jpg,0
6272,92307,92307,1309352,81,60638508,9780060638500.0,Martin Heidegger,1927.0,Sein und Zeit,Being and Time,eng,3.99,14383,15501,437,547,919,2995,4666,6374,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6273,4652,4652,8261,55,684822761,9780684822770.0,Ernest Hemingway,1925.0,In Our Time,In Our Time,,3.8,14912,16010,730,311,1086,4413,5878,4322,https://images.gr-assets.com/books/1369859426m/4652.jpg,https://images.gr-assets.com/books/1369859426s/4652.jpg,0
6274,25078,25078,25833,18,60974990,9780060974990.0,Jonathan Kozol,1991.0,Savage Inequalities: Children in America's Schools,Savage Inequalities: Children in America's Schools,en-US,4.23,13743,13999,635,109,326,2000,5310,6254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6286,17560674,17560674,24490654,31,,,Rachel Van Dyken,2013.0,The Bet,"The Bet (The Bet, #1)",eng,3.85,26437,28316,2400,712,1941,6701,10604,8358,https://images.gr-assets.com/books/1362593639m/17560674.jpg,https://images.gr-assets.com/books/1362593639s/17560674.jpg,0
6289,29610595,29610595,49952105,5,,,Colleen Hoover,2016.0,,Too Late,eng,4.03,15113,20459,2980,572,1233,3654,6596,8404,https://images.gr-assets.com/books/1459520906m/29610595.jpg,https://images.gr-assets.com/books/1459520906s/29610595.jpg,0
6303,18105011,18105011,25423841,7,,,Tillie Cole,2013.0,,"Sweet Home (Sweet Home, #1)",eng,4.05,28658,28775,2087,958,1568,4659,9524,12066,https://images.gr-assets.com/books/1376473414m/18105011.jpg,https://images.gr-assets.com/books/1376473414s/18105011.jpg,0
6306,106648,106648,2324921,66,446354678,9780446354680.0,Sidney Sheldon,1990.0,Memories of Midnight,Memories of Midnight,eng,3.68,14196,15083,353,245,1217,5043,5179,3399,https://images.gr-assets.com/books/1501701194m/106648.jpg,https://images.gr-assets.com/books/1501701194s/106648.jpg,0
6324,84052,84052,1686239,69,446602213,9780446602210.0,Sidney Sheldon,1995.0,"Morning, Noon & Night","Morning, Noon & Night",eng,3.62,12679,14036,369,255,1355,4811,4639,2976,https://images.gr-assets.com/books/1344267638m/84052.jpg,https://images.gr-assets.com/books/1344267638s/84052.jpg,0
6326,46114,46114,6057263,294,156949601,9780156949610.0,Virginia Woolf,1931.0,The Waves,The Waves,en-US,4.14,15965,18909,1420,438,980,3013,5515,8963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6337,827685,827685,358903,337,451527542,9780451527550.0,"Booker T. Washington, Ishmael Reed",1900.0,Up from Slavery,Up from Slavery,eng,4.09,15038,17525,840,265,743,3431,5818,7268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6343,16055475,16055475,21840842,27,1455574880,9781455574890.0,Jessica Sorensen,2013.0,The Forever of Ella and Micha,"The Forever of Ella and Micha (The Secret, #2)",eng,4.1,24776,27318,1559,255,938,4997,10677,10451,https://images.gr-assets.com/books/1363575595m/16055475.jpg,https://images.gr-assets.com/books/1363575595s/16055475.jpg,0
6365,17833099,17833099,24951197,6,,,Linda Kage,2013.0,,"Price of a Kiss (Forbidden Men, #1)",eng,4.1,25625,26903,1900,437,1062,4710,9988,10706,https://images.gr-assets.com/books/1375792540m/17833099.jpg,https://images.gr-assets.com/books/1375792540s/17833099.jpg,0
6389,37398,37398,1135883,73,452269652,9780452269650.0,Toni Morrison,1992.0,Jazz,Jazz,eng,3.78,14853,16981,863,319,1174,4835,6210,4443,https://images.gr-assets.com/books/1317531331m/37398.jpg,https://images.gr-assets.com/books/1317531331s/37398.jpg,0
6399,84054,84054,1812585,71,6178715,9780006178710.0,Sidney Sheldon,1992.0,The Stars Shine Down,The Stars Shine Down,eng,3.65,12874,13975,359,238,1274,4660,4781,3022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6412,20761374,20761374,40094032,14,,2940149543340.0,Whitney G.,2014.0,Reasonable Doubt,"Reasonable Doubt: Volume 1 (Reasonable Doubt, #1)",eng,4.13,25788,29463,2867,454,1226,4874,10260,12649,https://images.gr-assets.com/books/1395319856m/20761374.jpg,https://images.gr-assets.com/books/1395319856s/20761374.jpg,0
6415,16299256,16299256,22427720,4,,,J. Sterling,2013.0,,"The Game Changer (The Perfect Game, #2)",en,4.11,23295,23460,1241,323,943,4125,8561,9508,https://images.gr-assets.com/books/1358236349m/16299256.jpg,https://images.gr-assets.com/books/1358236349s/16299256.jpg,0
6416,18775297,18775297,26751379,31,1476751803,9781476751800.0,Christina Lauren,2014.0,Sweet Filthy Boy,"Sweet Filthy Boy (Wild Seasons, #1)",eng,4.16,25337,28461,2830,367,998,4374,10569,12153,https://images.gr-assets.com/books/1395723782m/18775297.jpg,https://images.gr-assets.com/books/1395723782s/18775297.jpg,0
6417,44133,44133,6302847,498,521293731,9780521293730.0,William Shakespeare,1600.0,The Winter's Tale,The Winter's Tale,eng,3.69,15385,19971,810,300,1692,6488,6925,4566,https://images.gr-assets.com/books/1327893509m/44133.jpg,https://images.gr-assets.com/books/1327893509s/44133.jpg,0
6438,92254,92254,18633756,5,1559360739,9781559360740.0,Tony Kushner,1993.0,,"Angels in America, Part Two: Perestroika",en-US,4.26,16498,16565,147,370,648,2158,4465,8924,https://images.gr-assets.com/books/1354209700m/92254.jpg,https://images.gr-assets.com/books/1354209700s/92254.jpg,0
6456,219499,219499,42915871,98,1593081316,9781593081320.0,"Robert Louis Stevenson, Jenny Davidson",1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories ,eng,3.96,20812,25784,523,211,1117,6266,10028,8162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6464,16045855,16045855,21824493,5,,,Lacey Weatherford,2012.0,,"Crush (Crush, #1)",en-GB,3.97,22025,22126,1274,557,1188,4549,7893,7939,https://images.gr-assets.com/books/1348535295m/16045855.jpg,https://images.gr-assets.com/books/1348535295s/16045855.jpg,0
6481,384597,384597,1303332,24,571169341,9780571169340.0,Tom Stoppard,1993.0,Arcadia,Arcadia,en-US,4.19,15362,16149,749,291,713,2408,4948,7789,https://images.gr-assets.com/books/1463617930m/384597.jpg,https://images.gr-assets.com/books/1463617930s/384597.jpg,0
6525,13560262,13560262,19134343,8,1481060953,9781481060950.0,K.A. Linde,2012.0,,"Avoiding Responsibility (Avoiding, #2)",en-US,4.07,22024,22706,1539,460,1102,3937,8011,9196,https://images.gr-assets.com/books/1351018683m/13560262.jpg,https://images.gr-assets.com/books/1351018683s/13560262.jpg,0
6530,72978,72978,275237,376,671722921,9780671722920.0,William Shakespeare,1589.0,,Titus Andronicus,en-US,3.71,16235,18367,1062,579,1848,4963,5942,5035,https://images.gr-assets.com/books/1397028943m/72978.jpg,https://images.gr-assets.com/books/1397028943s/72978.jpg,0
6535,334286,334286,950109,25,140260706,9780140260700.0,Peter Shaffer,1973.0,Equus : a play,Equus,eng,3.94,15126,16409,488,393,1100,3430,5710,5776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6553,7628,7628,1881188,362,1551113813,9781551113810.0,"Ford Madox Ford, Kenneth Womack, William Baker",1915.0,The Good Soldier,The Good Soldier,,3.72,14471,17622,1160,660,1623,4554,5933,4852,https://images.gr-assets.com/books/1389213508m/7628.jpg,https://images.gr-assets.com/books/1389213508s/7628.jpg,0
6575,79428,79428,14823978,58,60652942,9780060652940.0,C.S. Lewis,1943.0,The Abolition of Man,The Abolition of Man,en-US,4.07,14677,15783,933,268,710,3070,5344,6391,https://images.gr-assets.com/books/1418843138m/79428.jpg,https://images.gr-assets.com/books/1418843138s/79428.jpg,0
6600,12527,12527,2280883,54,72434171,9780072434170.0,Annie Dillard,1974.0,Pilgrim at Tinker Creek,Pilgrim at Tinker Creek,eng,4.1,14685,16926,1667,584,905,2560,4988,7889,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6624,10549501,10549501,14412686,21,451234871,9780451234870.0,Rachel Caine,2011.0,Last Breath,"Last Breath (The Morganville Vampires, #11)",eng,4.32,19963,21799,1224,190,482,3024,6600,11503,https://images.gr-assets.com/books/1327900044m/10549501.jpg,https://images.gr-assets.com/books/1327900044s/10549501.jpg,0
6633,169718,169718,2772467,328,142640607X,9781426406070.0,Sinclair Lewis,1922.0,Babbitt,Babbitt,,3.64,14204,17437,973,609,1551,5078,6402,3797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6648,133906,133906,129000,6,679764089,9780679764080.0,Langston Hughes,1994.0,The Collected Poems of Langston Hughes,The Collected Poems,,4.32,13835,14019,185,93,267,1901,4572,7186,https://images.gr-assets.com/books/1367492866m/133906.jpg,https://images.gr-assets.com/books/1367492866s/133906.jpg,0
6657,18285151,18285151,25463804,11,,,Jay McLean,2013.0,,"More Than This (More Than, #1)",eng,4.15,23670,27575,2590,675,1217,3956,9065,12662,https://images.gr-assets.com/books/1375710763m/18285151.jpg,https://images.gr-assets.com/books/1375710763s/18285151.jpg,0
6664,17688,17688,19169658,16,684800705,9780684800710.0,Franz Kafka,1915.0,,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka",eng,4.02,12744,13510,228,353,720,2505,4591,5341,https://images.gr-assets.com/books/1446102089m/17688.jpg,https://images.gr-assets.com/books/1446102089s/17688.jpg,0
6692,82356,82356,525707,474,1853262439,9781853262430.0,William Shakespeare,1594.0,,The Comedy of Errors,,3.74,16049,18839,782,252,1392,5964,6717,4514,https://images.gr-assets.com/books/1328543324m/82356.jpg,https://images.gr-assets.com/books/1328543324s/82356.jpg,0
6704,139569,139569,1523329,14,1555838537,9781555838540.0,Leslie Feinberg,1993.0,Stone Butch Blues,Stone Butch Blues,en-US,4.27,13570,13969,760,197,411,1948,4256,7157,https://images.gr-assets.com/books/1328758827m/139569.jpg,https://images.gr-assets.com/books/1328758827s/139569.jpg,0
6759,13502963,13502963,19051451,8,,,Amy A. Bartol,2012.0,,"Indebted (The Premonition, #3)",en-GB,4.37,17988,18152,650,174,443,2112,5213,10210,https://images.gr-assets.com/books/1333739536m/13502963.jpg,https://images.gr-assets.com/books/1333739536s/13502963.jpg,0
6768,616828,616828,1785260,64,451526570,9780451526570.0,Joseph Conrad,1910.0,Heart of Darkness,Heart of Darkness and The Secret Sharer,eng,3.49,13649,15143,739,1110,1867,4127,4552,3487,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6788,920649,920649,905684,103,874068134,9780874068140.0,Ambrose Bierce,1890.0,An Occurrence at Owl Creek Bridge,An Occurrence at Owl Creek Bridge,eng,4.02,15332,16313,453,206,805,3451,5856,5995,https://images.gr-assets.com/books/1453993106m/920649.jpg,https://images.gr-assets.com/books/1453993106s/920649.jpg,0
6803,15828714,15828714,21562220,13,,,Abbi Glines,2013.0,Sometimes It Lasts,"Sometimes It Lasts (Sea Breeze, #5)",eng,4.28,23166,23907,1347,156,565,3288,8224,11674,https://images.gr-assets.com/books/1415292563m/15828714.jpg,https://images.gr-assets.com/books/1415292563s/15828714.jpg,0
6820,1875,1875,5991,67,679724699,9780679724700.0,"Michel Foucault, Robert Hurley",1976.0,Histoire de la sexualité 1. La Volonté de savoir,"The History of Sexuality, Volume 1: An Introduction",eng,4.03,12565,13935,548,201,630,2708,5339,5057,https://images.gr-assets.com/books/1486236798m/1875.jpg,https://images.gr-assets.com/books/1486236798s/1875.jpg,0
6840,107896,107896,16511713,65,345498127,9780345498120.0,David Nicholls,2003.0,Starter for Ten,Starter for Ten,eng,3.58,11757,15338,1089,357,1469,5007,5921,2584,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6849,22669832,22669832,42172145,17,,9780991140220.0,Kim Holden,2014.0,,"Bright Side (Bright Side, #1)",eng,4.42,17046,22613,4351,428,772,2094,4911,14408,https://images.gr-assets.com/books/1404654413m/22669832.jpg,https://images.gr-assets.com/books/1404654413s/22669832.jpg,0
6880,448836,448836,86945,181,915144867,9780915144860.0,"John Locke, C.B. Macpherson",1689.0,Second Treatise of Government,Second Treatise of Government,eng,3.75,14549,15287,215,479,1181,4276,5093,4258,https://images.gr-assets.com/books/1405624453m/448836.jpg,https://images.gr-assets.com/books/1405624453s/448836.jpg,0
6896,30292,30292,30661,25,872206335,9780872206340.0,"Plato, G.M.A. Grube, John M. Cooper",-385.0,"Euthyphro, Apology, Crito, Meno, Phaedo","Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo",eng,4.1,13301,13633,187,160,535,2692,4632,5614,https://images.gr-assets.com/books/1399079227m/30292.jpg,https://images.gr-assets.com/books/1399079227s/30292.jpg,0
6897,26224667,26224667,46209108,11,,,Jana Aston,2015.0,Wrong,"Wrong (Wrong, #1)",eng,3.94,14596,21374,2184,641,1303,4316,7507,7607,https://images.gr-assets.com/books/1443007627m/26224667.jpg,https://images.gr-assets.com/books/1443007627s/26224667.jpg,0
6928,299215,299215,217623,102,226320618,9780226320620.0,Friedrich A. Hayek,1944.0,The Road to Serfdom,The Road to Serfdom,en-US,4.18,11306,13889,820,299,546,2016,4540,6488,https://images.gr-assets.com/books/1327787673m/299215.jpg,https://images.gr-assets.com/books/1327787673s/299215.jpg,0
